success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,1.118389368057251,towel,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.5303579285342261,0.04600890725851059,shower,x8F5xyUWy9e,2,3.445000171661377,0,1,1
1.0,0.3948799131294493,0.9558377861976624,cabinet,x8F5xyUWy9e,0,65.18981170654297,0,1,1
0.0,0.0,10.893172264099121,sink,x8F5xyUWy9e,0,65.18981170654297,0,2,2
0.0,0.0,10.546420097351074,bed,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.6092989417807675,0.056478481739759445,chair,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.6249805133868044,0.08268491923809052,counter,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.8366118861149658,0.11671148240566254,sink,x8F5xyUWy9e,0,65.18981170654297,0,3,3
1.0,0.3900551261950638,0.028732290491461754,plant,x8F5xyUWy9e,0,65.18981170654297,0,1,1
0.0,0.0,6.801504611968994,towel,x8F5xyUWy9e,0,65.18981170654297,0,2,2
0.0,0.0,9.0433931350708,seating,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.7840264064232313,0.05271114036440849,table,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.48451191005478916,0.026334399357438087,towel,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.4990497612793684,0.10421370714902878,towel,x8F5xyUWy9e,0,65.18981170654297,0,2,2
1.0,0.5486013546907619,0.09882783889770508,counter,x8F5xyUWy9e,0,65.18981170654297,0,1,1
0.0,0.0,6.439935684204102,counter,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.5925060092192349,0.26716920733451843,chair,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.4256791394341575,0.10175502300262451,towel,x8F5xyUWy9e,0,65.18981170654297,0,2,2
1.0,0.7484852396499546,0.35445162653923035,cabinet,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.8590180231948394,0.12548497319221497,chair,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.233488860535666,0.10559307783842087,chair,x8F5xyUWy9e,0,65.18981170654297,0,1,1
1.0,0.6052033315299626,0.006651141680777073,chair,x8F5xyUWy9e,0,65.18981170654297,0,1,1
0.0,0.0,2.679396867752075,stool,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,6.027872562408447,picture,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,11.583651542663574,stool,EU6Fwq7SyZv,0,131.8668670654297,0,2,2
1.0,0.22497552020566589,0.056297145783901215,chair,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,8.755681991577148,table,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
1.0,0.4273206847406399,0.35046160221099854,table,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,20.62916374206543,plant,EU6Fwq7SyZv,0,131.8668670654297,0,2,2
1.0,0.3501786678290905,0.04368026554584503,cushion,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,15.85317611694336,towel,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
