success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point

1.0,0.7285748053175504,0.19083452224731445,chair,00831-yr17PDCnDDW,0,273.9668884277344,0,1,1
1.0,0.5489523347559813,0.15317198634147644,chair,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
1.0,0.8298558793411533,0.10146921873092651,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.9104943614871649,0.20679409801959991,plant,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.877967033183326,0.1405332088470459,sofa,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.615046601408842,0.33530697226524353,sofa,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,2.407832145690918,bed,00821-eF36g7L6Z9M,0,255.54568481445312,0,3,3
1.0,0.7049846638639478,0.1859472095966339,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.42694603934123393,0.23751023411750793,toilet,00821-eF36g7L6Z9M,0,255.54568481445312,0,3,3
0.0,0.0,2.297858476638794,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,2,2
1.0,0.916450707227453,0.0758223682641983,chair,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,1.129840612411499,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
0.0,0.0,2.433389663696289,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.8255664780077826,0.052162084728479385,chair,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.6709208893909123,0.15533585846424103,toilet,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
0.0,0.0,4.699810028076172,plant,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
