success,spl,Ospl,distance_to_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,0.0,5.610090255737305,oLBMNvg9in8,0,143.6818084716797,0,3,3
1.0,0.9929049484395717,0.9929049484395717,2.672328233718872,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,7.491181373596191,oLBMNvg9in8,0,143.6818084716797,0,5,5
1.0,0.15279319331426586,0.15279319331426586,1.1808773279190063,oLBMNvg9in8,0,143.6818084716797,0,11,11
0.0,0.0,0.0,6.311788558959961,oLBMNvg9in8,0,143.6818084716797,0,6,6
1.0,0.26271759756259927,0.26271759756259927,0.8641002774238586,pLe4wQe7qrG,0,38.75236511230469,0,4,4
1.0,1.0,1.0,0.951955258846283,pLe4wQe7qrG,0,38.75236511230469,0,2,2
1.0,0.8895401327404028,0.8895401327404028,0.6200496554374695,pLe4wQe7qrG,0,38.75236511230469,0,2,2
0.0,0.0,0.0,3.7690987586975098,x8F5xyUWy9e,0,65.18981170654297,0,3,3
0.0,0.0,0.0,11.732526779174805,x8F5xyUWy9e,0,65.18981170654297,0,4,4
1.0,0.29829854051975796,0.29829854051975796,1.509514570236206,x8F5xyUWy9e,0,65.18981170654297,0,5,5
0.0,0.0,0.0,3.0202114582061768,x8F5xyUWy9e,0,65.18981170654297,0,3,3
1.0,0.7835694888346336,0.7835694888346336,1.6801531314849854,x8F5xyUWy9e,0,65.18981170654297,0,3,3
0.0,0.0,0.0,9.632126808166504,x8F5xyUWy9e,0,65.18981170654297,0,7,7
0.0,0.0,0.0,5.1963276863098145,x8F5xyUWy9e,0,65.18981170654297,0,5,5
0.0,0.0,0.0,6.820977210998535,x8F5xyUWy9e,0,65.18981170654297,0,5,5
0.0,0.0,0.0,6.821632385253906,8194nk5LbLH,0,106.7847900390625,0,1,1
0.0,0.0,0.0,9.064615249633789,8194nk5LbLH,0,106.7847900390625,0,2,2
0.0,0.0,0.0,25.558889389038086,8194nk5LbLH,0,106.7847900390625,0,3,3
1.0,0.5466489583236964,0.5466489583236964,0.6365834474563599,8194nk5LbLH,0,106.7847900390625,0,3,3
0.0,0.0,0.0,16.337263107299805,8194nk5LbLH,0,106.7847900390625,0,3,3
0.0,0.0,0.0,5.105374336242676,8194nk5LbLH,0,106.7847900390625,0,5,5
0.0,0.0,0.0,3.4977688789367676,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,3.6512882709503174,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,7.803314208984375,TbHJrupSAjP,0,226.20193481445312,0,5,5
0.0,0.0,0.0,7.55377721786499,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,7.109950542449951,TbHJrupSAjP,0,226.20193481445312,0,5,5
0.0,0.0,0.0,15.387479782104492,TbHJrupSAjP,0,226.20193481445312,0,7,7
0.0,0.0,0.0,3.0062177181243896,TbHJrupSAjP,0,226.20193481445312,0,4,4
1.0,0.273448631091769,0.273448631091769,2.4099419116973877,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,0.0,6.9814653396606445,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,0.0,13.330135345458984,TbHJrupSAjP,0,226.20193481445312,0,8,8
0.0,0.0,0.0,10.144956588745117,TbHJrupSAjP,0,226.20193481445312,0,3,3
1.0,0.23932864719219463,0.23932864719219463,0.5540226101875305,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,0.0,5.386597633361816,QUCTc6BB5sX,0,299.954345703125,0,6,6
1.0,0.5179145185682265,0.5179145185682265,1.2004562616348267,QUCTc6BB5sX,0,299.954345703125,0,3,3
1.0,0.5278135886307807,0.5278135886307807,0.6017500758171082,QUCTc6BB5sX,0,299.954345703125,0,4,4
0.0,0.0,0.0,3.3161780834198,QUCTc6BB5sX,0,299.954345703125,0,3,3
0.0,0.0,0.0,11.303709030151367,QUCTc6BB5sX,1,170.06137084960938,0,2,2
