id,island,island_area,long_memory_query,working_memory_query,search_point
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00844-q5QZSEeHe5g,3,6.288750171661377,0,0,0
00844-q5QZSEeHe5g,0,103.19884490966797,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00871-VBzV5z6i1WS,0,59.27443313598633,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,3,27.50693702697754,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00847-bCPU9suPUw9,0,51.54928970336914,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00803-k1cupFYWXJ6,0,205.6027374267578,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00849-a8BtkwhxdRV,0,64.31393432617188,0,0,0
00894-HY1NcmCgn3n,0,180.56265258789062,0,0,0
00824-Dd4bFSTQ8gi,0,78.68595886230469,0,0,0
00844-q5QZSEeHe5g,3,6.288750171661377,0,0,0
00844-q5QZSEeHe5g,0,103.19884490966797,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00849-a8BtkwhxdRV,0,64.31393432617188,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00802-wcojb4TFT35,3,27.50693702697754,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00847-bCPU9suPUw9,0,51.54928970336914,0,0,0
00820-mL8ThkuaVTM,0,49.380516052246094,0,0,0
00871-VBzV5z6i1WS,0,59.27443313598633,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00894-HY1NcmCgn3n,0,180.56265258789062,0,0,0
00824-Dd4bFSTQ8gi,0,78.68595886230469,0,0,0
00815-h1zeeAwLh9Z,0,64.93303680419922,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00803-k1cupFYWXJ6,0,205.6027374267578,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,3,27.50693702697754,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00894-HY1NcmCgn3n,0,180.56265258789062,0,0,0
00815-h1zeeAwLh9Z,0,64.93303680419922,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00824-Dd4bFSTQ8gi,0,78.68595886230469,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00849-a8BtkwhxdRV,0,64.31393432617188,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00844-q5QZSEeHe5g,0,103.19884490966797,0,0,0
00844-q5QZSEeHe5g,3,6.288750171661377,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00820-mL8ThkuaVTM,0,49.380516052246094,0,0,0
00847-bCPU9suPUw9,0,51.54928970336914,0,0,0
00803-k1cupFYWXJ6,0,205.6027374267578,0,0,0
00871-VBzV5z6i1WS,0,59.27443313598633,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00877-4ok3usBNeis,0,75.36964416503906,0,0,0
00815-h1zeeAwLh9Z,0,64.93303680419922,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00848-ziup5kvtCCR,0,60.34342956542969,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,0,14.598527908325195,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00869-MHPLjHsuG27,1,20.642654418945312,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00813-svBbv1Pavdk,0,73.96382904052734,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00876-mv2HUxq3B53,0,135.76968383789062,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,3,27.50693702697754,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00803-k1cupFYWXJ6,0,205.6027374267578,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00861-GLAQ4DNUx5U,0,118.05732727050781,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00835-q3zU7Yy5E5s,1,23.304763793945312,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00808-y9hTuugGdiq,0,100.99866485595703,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00853-5cdEh9F2hJL,0,77.00389099121094,0,0,0
00847-bCPU9suPUw9,0,51.54928970336914,0,0,0
00844-q5QZSEeHe5g,0,103.19884490966797,0,0,0
00844-q5QZSEeHe5g,3,6.288750171661377,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00814-p53SfW6mjZe,0,217.1283721923828,0,0,0
00824-Dd4bFSTQ8gi,0,78.68595886230469,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00891-cvZr5TUy5C5,0,196.93040466308594,0,0,0
00894-HY1NcmCgn3n,0,180.56265258789062,0,0,0
00820-mL8ThkuaVTM,0,49.380516052246094,0,0,0
00871-VBzV5z6i1WS,0,59.27443313598633,0,0,0
00849-a8BtkwhxdRV,0,64.31393432617188,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00878-XB4GS9ShBRE,0,48.26987838745117,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00810-CrMo8WxCyVb,0,104.38074493408203,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00843-DYehNKdT76V,0,62.364925384521484,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00880-Nfvxx8J5NCo,0,63.492286682128906,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00890-6s7QHgap2fW,0,72.89037322998047,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00839-zt1RVoi7PcG,0,127.87889862060547,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00862-LT9Jq6dN3Ea,0,275.0478515625,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,3,27.50693702697754,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00802-wcojb4TFT35,2,39.943275451660156,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00873-bxsVRursffK,0,64.13450622558594,0,0,0
00847-bCPU9suPUw9,0,51.54928970336914,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00823-7MXmsvcQjpJ,1,85.10262298583984,0,0,0
00844-q5QZSEeHe5g,3,6.288750171661377,0,0,0
00844-q5QZSEeHe5g,0,103.19884490966797,0,0,0
00824-Dd4bFSTQ8gi,0,78.68595886230469,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00827-BAbdmeyTvMZ,0,58.549068450927734,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00800-TEEsavR23oF,0,76.10676574707031,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
00821-eF36g7L6Z9M,0,255.54568481445312,0,0,0
