success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,3.552227735519409,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,3.5506560802459717,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,6.784539222717285,,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,4.961769104003906,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,4.318043231964111,,Z6MFQCViBuw,0,402.77545166015625,0,3,3
1.0,0.9670496976182251,0.6935681700706482,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,7.430483341217041,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,16.48503875732422,,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,13.935604095458984,,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,2.2119760513305664,,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,9.192270278930664,,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,18.759729385375977,,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,3.206019401550293,,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,2.3377134799957275,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,2.4917409420013428,,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,13.114266395568848,,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,10.644987106323242,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,1.3689994812011719,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,3.9166786670684814,,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,13.323704719543457,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,8.039519309997559,,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,18.78162956237793,,TbHJrupSAjP,0,226.20193481445312,0,2,2
1.0,0.8904912575135521,0.4675588011741638,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,2.6058902740478516,,TbHJrupSAjP,0,226.20193481445312,0,1,1
1.0,0.9485795155143102,0.7889167070388794,,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,1.1710031032562256,,TbHJrupSAjP,0,226.20193481445312,0,1,1
1.0,1.0,0.3298715651035309,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,11.338181495666504,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,2.8022093772888184,,TbHJrupSAjP,0,226.20193481445312,0,1,1
0.0,0.0,13.54581356048584,,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,4.263251304626465,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,1.9754730463027954,,oLBMNvg9in8,4,10.702225685119629,0,1,1
0.0,0.0,2.519618034362793,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,1.6456624269485474,,oLBMNvg9in8,0,143.6818084716797,0,2,2
0.0,0.0,9.587678909301758,,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,8.238128662109375,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,1.193859338760376,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,1.581821322441101,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,1.709689736366272,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,3.226736545562744,,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,2.6790807247161865,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,2.015324831008911,,oLBMNvg9in8,0,143.6818084716797,0,2,2
0.0,0.0,1.7757455110549927,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,3.117661714553833,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,2.054849863052368,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,4.258994102478027,,oLBMNvg9in8,0,143.6818084716797,0,2,2
0.0,0.0,3.614250898361206,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,2.180718183517456,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,3.1544723510742188,,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,1.0656144618988037,,oLBMNvg9in8,0,143.6818084716797,0,1,1
0.0,0.0,3.7690322399139404,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
0.0,0.0,1.2860246896743774,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
0.0,0.0,3.1435532569885254,,pLe4wQe7qrG,0,38.75236511230469,0,2,2
0.0,0.0,2.8808646202087402,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
1.0,0.8154482272307825,0.881247878074646,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
0.0,0.0,5.828945159912109,,pLe4wQe7qrG,0,38.75236511230469,0,3,3
0.0,0.0,3.662775754928589,,pLe4wQe7qrG,0,38.75236511230469,0,2,2
0.0,0.0,1.4755237102508545,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
0.0,0.0,7.166630268096924,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
0.0,0.0,7.679721355438232,,pLe4wQe7qrG,0,38.75236511230469,0,1,1
