success,spl,distance_to_goal,object_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,3.1378886699676514,mirror,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
1.0,0.9398914337816097,0.49062252044677734,refrigerator,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,6.215458869934082,picture,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
1.0,1.0,0.44912466406822205,dishwasher,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,1.1510870456695557,carpet,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,nan,inf,exercise bike,00844-q5QZSEeHe5g,3,6.288750171661377,0,2,2
0.0,0.0,7.4749755859375,hanger,00844-q5QZSEeHe5g,0,103.19884490966797,0,1,1
1.0,1.0,0.6780700087547302,rug,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
1.0,0.3211267959594358,0.34753668308258057,pillow,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
0.0,0.0,1.2730028629302979,microwave,00871-VBzV5z6i1WS,0,59.27443313598633,0,1,1
1.0,0.30492428840788016,0.6847766637802124,decorative plant,00802-wcojb4TFT35,2,39.943275451660156,0,2,2
1.0,1.0,0.36116111278533936,book,00802-wcojb4TFT35,3,27.50693702697754,0,1,1
1.0,0.31556255245445347,0.6687787771224976,decorative plant,00802-wcojb4TFT35,2,39.943275451660156,0,2,2
0.0,nan,inf,microwave,00802-wcojb4TFT35,2,39.943275451660156,0,3,3
0.0,nan,inf,microwave,00802-wcojb4TFT35,2,39.943275451660156,0,4,4
0.0,0.0,18.384702682495117,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,2,2
1.0,0.2954600028705332,0.6222640872001648,pillow,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,16.69076919555664,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,8.045303344726562,picture,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,4.3714823722839355,mirror,00847-bCPU9suPUw9,0,51.54928970336914,0,1,1
1.0,0.9798650875592574,0.4629850387573242,refrigerator,00814-p53SfW6mjZe,0,217.1283721923828,0,1,1
1.0,1.0,0.5347640514373779,refrigerator,00814-p53SfW6mjZe,0,217.1283721923828,0,1,1
1.0,0.4798699755880741,0.5558945536613464,pillow,00869-MHPLjHsuG27,0,14.598527908325195,0,1,1
0.0,0.0,5.81893253326416,parapet,00869-MHPLjHsuG27,0,14.598527908325195,0,3,3
1.0,1.0,0.5307022929191589,dishwasher,00869-MHPLjHsuG27,1,20.642654418945312,0,1,1
1.0,1.0,0.426488995552063,dishwasher,00869-MHPLjHsuG27,1,20.642654418945312,0,1,1
0.0,0.0,13.053082466125488,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,4,4
1.0,1.0,0.39626583456993103,stair,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
1.0,1.0,0.6722514629364014,refrigerator,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,10.917835235595703,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,30.47319793701172,clothes hanger rod,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,7.2332611083984375,plant,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,1.0,0.9744793176651001,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,8.272907257080078,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,3.456653356552124,refrigerator,00862-LT9Jq6dN3Ea,0,275.0478515625,0,2,2
1.0,1.0,0.4844112992286682,dishwasher,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
0.0,0.0,2.0248661041259766,carpet,00803-k1cupFYWXJ6,0,205.6027374267578,0,1,1
0.0,0.0,1.124825119972229,printer,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.9422947544316266,0.39004114270210266,refrigerator,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
0.0,0.0,1.255981206893921,printer,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
0.0,0.0,6.549241065979004,flowerpot,00861-GLAQ4DNUx5U,0,118.05732727050781,0,1,1
0.0,0.0,6.674576759338379,flowerpot,00861-GLAQ4DNUx5U,0,118.05732727050781,0,1,1
0.0,0.0,1.2020976543426514,decorative plant,00861-GLAQ4DNUx5U,0,118.05732727050781,0,2,2
1.0,0.2284950253834214,0.5888119339942932,mirror,00839-zt1RVoi7PcG,0,127.87889862060547,0,2,2
0.0,0.0,13.207623481750488,book,00839-zt1RVoi7PcG,0,127.87889862060547,0,2,2
0.0,0.0,5.01641321182251,nightstand,00849-a8BtkwhxdRV,0,64.31393432617188,0,2,2
0.0,0.0,1.4116289615631104,picture,00894-HY1NcmCgn3n,0,180.56265258789062,0,1,1
0.0,0.0,1.7081049680709839,pillow,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
0.0,0.0,2.200932025909424,picture,00894-HY1NcmCgn3n,0,180.56265258789062,0,1,1
0.0,nan,inf,microwave,00802-wcojb4TFT35,2,39.943275451660156,0,2,2
0.0,nan,inf,microwave,00802-wcojb4TFT35,2,39.943275451660156,0,2,2
1.0,0.3176223342873213,0.4636479318141937,decorative plant,00802-wcojb4TFT35,2,39.943275451660156,0,2,2
1.0,1.0,0.26333120465278625,book,00802-wcojb4TFT35,3,27.50693702697754,0,1,1
0.0,0.0,10.106348037719727,decorative plant,00802-wcojb4TFT35,2,39.943275451660156,0,1,1
0.0,0.0,2.7343757152557373,dishwasher,00827-BAbdmeyTvMZ,0,58.549068450927734,0,3,3
1.0,0.2171526506205207,0.18054193258285522,mirror,00827-BAbdmeyTvMZ,0,58.549068450927734,0,2,2
1.0,0.42260575664141653,0.5987314581871033,picture,00827-BAbdmeyTvMZ,0,58.549068450927734,0,2,2
0.0,nan,inf,exercise bike,00844-q5QZSEeHe5g,3,6.288750171661377,0,1,1
0.0,0.0,7.476563453674316,hanger,00844-q5QZSEeHe5g,0,103.19884490966797,0,1,1
0.0,0.0,4.954257488250732,hanger,00808-y9hTuugGdiq,0,100.99866485595703,0,1,1
1.0,1.0,0.46060386300086975,dishwasher,00808-y9hTuugGdiq,0,100.99866485595703,0,1,1
0.0,0.0,1.368051290512085,mirror,00808-y9hTuugGdiq,0,100.99866485595703,0,2,2
1.0,0.7174180477381012,0.6516433954238892,nightstand,00848-ziup5kvtCCR,0,60.34342956542969,0,1,1
1.0,0.2485925511851027,0.12373815476894379,rug,00848-ziup5kvtCCR,0,60.34342956542969,0,3,3
0.0,0.0,6.037100315093994,microwave,00848-ziup5kvtCCR,0,60.34342956542969,0,1,1
0.0,0.0,5.031747341156006,nightstand,00848-ziup5kvtCCR,0,60.34342956542969,0,2,2
1.0,1.0,0.6448485255241394,dishwasher,00848-ziup5kvtCCR,0,60.34342956542969,0,1,1
0.0,0.0,8.635821342468262,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,1.4195243120193481,plant,00890-6s7QHgap2fW,0,72.89037322998047,0,3,3
1.0,0.8296991280237676,0.6842501163482666,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,0.1689126595073822,0.43479520082473755,vase,00823-7MXmsvcQjpJ,1,85.10262298583984,0,2,2
0.0,0.0,7.867834568023682,staircase handrail,00823-7MXmsvcQjpJ,1,85.10262298583984,0,1,1
0.0,0.0,3.803269147872925,bowl of fruit,00823-7MXmsvcQjpJ,1,85.10262298583984,0,3,3
0.0,0.0,1.7411190271377563,dishwasher,00823-7MXmsvcQjpJ,1,85.10262298583984,0,1,1
1.0,0.9761082464867783,0.3798955976963043,vase,00823-7MXmsvcQjpJ,1,85.10262298583984,0,1,1
1.0,0.9589252667243737,0.7727725505828857,rug,00823-7MXmsvcQjpJ,1,85.10262298583984,0,1,1
1.0,1.0,0.3329656720161438,decorative plant,00873-bxsVRursffK,0,64.13450622558594,0,1,1
1.0,1.0,0.9880980849266052,blinds,00873-bxsVRursffK,0,64.13450622558594,0,1,1
0.0,0.0,16.145347595214844,microwave,00873-bxsVRursffK,0,64.13450622558594,0,1,1
0.0,0.0,2.066434860229492,book,00873-bxsVRursffK,0,64.13450622558594,0,1,1
1.0,1.0,0.42494139075279236,shower dial,00843-DYehNKdT76V,0,62.364925384521484,0,1,1
0.0,0.0,1.2313361167907715,pillow,00843-DYehNKdT76V,0,62.364925384521484,0,1,1
0.0,0.0,5.666880130767822,stair,00843-DYehNKdT76V,0,62.364925384521484,0,1,1
1.0,0.9398914337816097,0.49062252044677734,refrigerator,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,6.277332305908203,picture,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
1.0,1.0,0.4536956548690796,dishwasher,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,3.1378886699676514,mirror,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,1.039513111114502,carpet,00880-Nfvxx8J5NCo,0,63.492286682128906,0,1,1
0.0,0.0,2.081881523132324,dishwasher,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
1.0,0.9261020836865405,0.5802521109580994,refrigerator,00862-LT9Jq6dN3Ea,0,275.0478515625,0,1,1
0.0,0.0,4.417966842651367,mirror,00847-bCPU9suPUw9,0,51.54928970336914,0,2,2
0.0,0.0,18.046634674072266,blinds,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
1.0,1.0,0.6040792465209961,dishwasher,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
1.0,1.0,0.3399662375450134,refrigerator,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
1.0,0.9906038048667795,0.5328298211097717,microwave,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
1.0,0.9658238586995516,0.7300812005996704,carpet,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
0.0,0.0,16.9842472076416,blinds,00877-4ok3usBNeis,0,75.36964416503906,0,1,1
0.0,0.0,5.010488510131836,nightstand,00849-a8BtkwhxdRV,0,64.31393432617188,0,1,1
1.0,1.0,0.42433783411979675,microwave,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
0.0,0.0,4.227603435516357,stair,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
1.0,1.0,0.2863142192363739,refrigerator,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
0.0,0.0,1.136725664138794,picture,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
0.0,0.0,11.993206024169922,nightstand,00810-CrMo8WxCyVb,0,104.38074493408203,0,1,1
0.0,0.0,11.15942668914795,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,23.52581214904785,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
1.0,1.0,0.680340588092804,refrigerator,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,30.84991455078125,clothes hanger rod,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,3.6357228755950928,stair,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
1.0,0.8772539868415898,0.49062228202819824,refrigerator,00814-p53SfW6mjZe,0,217.1283721923828,0,1,1
0.0,0.0,2.750058174133301,refrigerator,00814-p53SfW6mjZe,0,217.1283721923828,0,1,1
0.0,0.0,7.379860877990723,book,00839-zt1RVoi7PcG,0,127.87889862060547,0,1,1
1.0,1.0,0.40579700469970703,mirror,00839-zt1RVoi7PcG,0,127.87889862060547,0,2,2
0.0,0.0,2.5573890209198,vase,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
0.0,0.0,16.620630264282227,carpet,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
0.0,0.0,2.6648457050323486,refrigerator,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
0.0,0.0,1.5699976682662964,mirror,00876-mv2HUxq3B53,0,135.76968383789062,0,1,1
0.0,0.0,6.718385696411133,flowerpot,00861-GLAQ4DNUx5U,0,118.05732727050781,0,1,1
0.0,0.0,1.3946561813354492,decorative plant,00861-GLAQ4DNUx5U,0,118.05732727050781,0,2,2
0.0,0.0,6.476805686950684,flowerpot,00861-GLAQ4DNUx5U,0,118.05732727050781,0,1,1
1.0,0.5359103416177096,0.05885842815041542,pillow,00869-MHPLjHsuG27,0,14.598527908325195,0,1,1
0.0,0.0,9.87799072265625,parapet,00869-MHPLjHsuG27,0,14.598527908325195,0,1,1
1.0,1.0,0.45597144961357117,dishwasher,00869-MHPLjHsuG27,1,20.642654418945312,0,1,1
1.0,1.0,0.9201239943504333,dishwasher,00869-MHPLjHsuG27,1,20.642654418945312,0,1,1
1.0,0.9811003526066164,0.0,rug,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
1.0,0.3211267735107543,0.3719538748264313,pillow,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
0.0,0.0,3.573310375213623,pillow,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,2.237150192260742,picture,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,16.12053680419922,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
0.0,0.0,16.388946533203125,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
1.0,0.4487152519781389,0.36890366673469543,pillow,00824-Dd4bFSTQ8gi,0,78.68595886230469,0,1,1
0.0,0.0,13.943902015686035,microwave,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
1.0,1.0,0.8041336536407471,refrigerator,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
0.0,0.0,14.797883033752441,blinds,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
1.0,0.35700189143084027,0.3670595586299896,mirror,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
0.0,0.0,2.321828603744507,photo,00878-XB4GS9ShBRE,0,48.26987838745117,0,2,2
0.0,0.0,2.8728034496307373,photo,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
1.0,1.0,0.5498736500740051,pillow,00878-XB4GS9ShBRE,0,48.26987838745117,0,1,1
1.0,1.0,0.8891149163246155,printer,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
1.0,0.9422947544316266,0.39004114270210266,refrigerator,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
0.0,0.0,1.066992998123169,printer,00891-cvZr5TUy5C5,0,196.93040466308594,0,1,1
0.0,0.0,3.478564739227295,dishwasher,00815-h1zeeAwLh9Z,0,64.93303680419922,0,2,2
0.0,0.0,7.797856330871582,mirror,00835-q3zU7Yy5E5s,1,23.304763793945312,0,2,2
0.0,0.0,1.3041715621948242,rug,00835-q3zU7Yy5E5s,1,23.304763793945312,0,1,1
0.0,0.0,1.2740356922149658,microwave,00871-VBzV5z6i1WS,0,59.27443313598633,0,1,1
1.0,0.3006286645138057,0.289681613445282,picture,00820-mL8ThkuaVTM,0,49.380516052246094,0,1,1
0.0,0.0,8.466927528381348,plant,00853-5cdEh9F2hJL,0,77.00389099121094,0,3,3
0.0,0.0,6.978553295135498,rug,00853-5cdEh9F2hJL,0,77.00389099121094,0,4,4
0.0,0.0,1.5506815910339355,carpet,00803-k1cupFYWXJ6,0,205.6027374267578,0,1,1
0.0,0.0,3.7611098289489746,stair,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,30.55194091796875,clothes hanger rod,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
1.0,1.0,0.6639194488525391,refrigerator,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,23.482717514038086,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,11.15942668914795,pillow,00800-TEEsavR23oF,0,76.10676574707031,0,1,1
0.0,0.0,8.4363374710083,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
1.0,0.8296991280237676,0.6842501163482666,refrigerator,00890-6s7QHgap2fW,0,72.89037322998047,0,1,1
0.0,0.0,1.3843225240707397,plant,00890-6s7QHgap2fW,0,72.89037322998047,0,2,2
1.0,1.0,0.39087504148483276,rug,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
1.0,0.8152274641041507,0.8386061787605286,pillow,00813-svBbv1Pavdk,0,73.96382904052734,0,1,1
0.0,0.0,15.779571533203125,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,2,2
0.0,0.0,15.866836547851562,carpet,00821-eF36g7L6Z9M,0,255.54568481445312,0,2,2
1.0,0.2954600028705332,0.6222640872001648,pillow,00821-eF36g7L6Z9M,0,255.54568481445312,0,1,1
